timestamp,voltage,current,frequency,breaker_status,transformer_temp,fault_type,action
2025-02-15 15:45:45.941796,196.14015416140649,33.91652319137418,49.95665613520118,0,49.812199455714605,Normal,No Action Needed
2025-02-15 15:45:45.942848,249.41200291352163,15.586215957770083,49.01581678028685,1,44.08394758666344,Normal,No Action Needed
2025-02-15 15:45:45.942848,229.89652906512288,4.089222911026347,49.33224990053063,1,65.04074138018578,Normal,No Action Needed
2025-02-15 15:45:45.942848,204.5560425623883,37.862779782851554,49.968078184955836,1,64.31741076480918,Normal,No Action Needed
2025-02-15 15:45:45.942848,203.61930326548043,9.445115264509722,49.17075551369029,0,67.55235886026234,Normal,No Action Needed
2025-02-15 15:45:45.942848,201.0183616201803,34.64101738368594,50.47542464498703,0,38.838948453401066,Normal,No Action Needed
2025-02-15 15:45:45.942848,218.31980368220167,0.2843066769677294,50.74230877464581,1,31.279173807071604,Normal,No Action Needed
2025-02-15 15:45:45.942848,207.93968595710626,20.51151734787203,50.99008864631831,1,46.196369726007006,Normal,No Action Needed
2025-02-15 15:45:45.942848,233.0914790310717,57.84871702979399,49.893684461968945,1,36.18636394068111,Short Circuit,Open Breaker
2025-02-15 15:45:45.942848,217.2227729690401,58.48603970630841,49.243105937971414,1,33.85883845829433,Short Circuit,Open Breaker
2025-02-15 15:45:45.942848,183.79857351150898,30.543702635138,49.25003938377698,1,38.67975684944122,Normal,No Action Needed
2025-02-15 15:45:45.943854,188.05015557663168,33.13857670018334,50.48847166119613,0,64.61518906678381,Normal,No Action Needed
2025-02-15 15:45:45.943854,191.99890121480013,42.86282873959339,49.558961281415094,0,45.92703410302801,Normal,No Action Needed
2025-02-15 15:45:45.943854,173.6713674178908,49.02997405236168,50.30004104571432,1,50.05442599942958,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.943854,197.86911943468,6.5519797615992825,49.568358417896484,0,39.57190836100042,Normal,No Action Needed
2025-02-15 15:45:45.943854,246.5663919256,34.426436123244805,49.738962571873486,0,67.10785037786303,Normal,No Action Needed
2025-02-15 15:45:45.943854,172.7919411112039,44.89089923919686,50.39811907446837,1,63.60583466618803,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.943854,181.25307894513094,22.851917974669274,50.304448480232494,1,57.36143098108337,Normal,No Action Needed
2025-02-15 15:45:45.943854,202.3317279724684,10.309412825292569,49.78738894853163,0,50.27597918500178,Normal,No Action Needed
2025-02-15 15:45:45.943854,188.31949852397838,24.83336631843022,50.9750906243881,0,63.8027460156296,Normal,No Action Needed
2025-02-15 15:45:45.943854,198.34624238973976,20.783194548672213,50.44502245895073,1,63.13595484264409,Normal,No Action Needed
2025-02-15 15:45:45.943854,256.92685505639804,6.995460598962273,49.45782951890903,0,51.88252566901812,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.943854,204.23236448234607,34.25048815110586,50.736715850284746,1,59.22050494488542,Normal,No Action Needed
2025-02-15 15:45:45.943854,241.86071317226657,25.02727078095379,49.95792179299646,0,75.68964691452769,Normal,No Action Needed
2025-02-15 15:45:45.943854,210.23741587952688,23.99464922335891,49.73805158835925,1,74.13807909928849,Normal,No Action Needed
2025-02-15 15:45:45.943854,222.3662412044383,54.93982149041456,50.28934823337956,0,32.04507146079171,Short Circuit,Open Breaker
2025-02-15 15:45:45.944923,222.24880793752473,4.065644561075725,49.33400935965687,1,71.56963148725785,Normal,No Action Needed
2025-02-15 15:45:45.944923,198.99700008539313,3.0670407442766012,50.10418928505716,0,32.94730684518469,Normal,No Action Needed
2025-02-15 15:45:45.944923,222.6750406611256,52.56689519831469,50.422191893330925,0,77.85106015173545,Short Circuit,Open Breaker
2025-02-15 15:45:45.944923,236.85283299937612,56.80070424736626,50.12818185205926,0,44.245752809337624,Short Circuit,Open Breaker
2025-02-15 15:45:45.944923,244.3526849204626,10.050877334210233,50.711890179699864,1,50.732766101384314,Normal,No Action Needed
2025-02-15 15:45:45.944923,197.15932438194483,5.178848461625147,49.88925995311976,0,70.48164814715045,Normal,No Action Needed
2025-02-15 15:45:45.944923,208.00392626109993,42.92805207827858,49.673486858673634,1,71.30937067848762,Normal,No Action Needed
2025-02-15 15:45:45.944923,240.6235314651545,22.33517435679711,49.46185629524424,0,67.52398186215879,Normal,No Action Needed
2025-02-15 15:45:45.944923,248.13898013566103,48.92901716465121,50.28512943577679,1,64.85077300531809,Normal,No Action Needed
2025-02-15 15:45:45.944923,213.79518385164502,52.00233221994741,49.69291864852858,1,64.55034636609975,Short Circuit,Open Breaker
2025-02-15 15:45:45.944923,179.75128630995317,35.76517756428565,50.656576732590224,1,75.93111773698956,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.944923,195.68017944683652,39.58051799697145,49.721052895080106,0,47.0624482737799,Normal,No Action Needed
2025-02-15 15:45:45.944923,239.19320280022396,16.172519601756544,50.28954583841558,0,69.02272414789755,Normal,No Action Needed
2025-02-15 15:45:45.944923,250.22755522993134,52.21228529687047,49.07008264268755,0,48.642001035096754,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.944923,235.04333012515536,8.846879610636314,50.89156016801178,0,48.65805369896889,Normal,No Action Needed
2025-02-15 15:45:45.944923,213.4666714072093,22.427450077081886,50.35169418712461,0,56.732129603965845,Normal,No Action Needed
2025-02-15 15:45:45.944923,199.83935838713202,47.30842660899127,49.85768315550629,0,46.44024613551467,Normal,No Action Needed
2025-02-15 15:45:45.944923,223.08783474189286,51.63157610319159,50.66819138716622,1,33.02981412407976,Short Circuit,Open Breaker
2025-02-15 15:45:45.944923,178.87275853409346,26.74215989786307,50.48098587458039,0,70.5094920422633,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.944923,181.46856429581243,22.615361987732662,50.72305366997291,0,63.70659656049576,Normal,No Action Needed
2025-02-15 15:45:45.944923,210.003748589088,30.89650740439746,49.00198759651126,0,63.36446783767425,Normal,No Action Needed
2025-02-15 15:45:45.944923,215.38734370310988,30.605796932735043,50.576768261576035,0,52.19027977050314,Normal,No Action Needed
2025-02-15 15:45:45.944923,181.5768340842221,46.65820127437515,49.17761942411264,1,73.8213635417828,Normal,No Action Needed
2025-02-15 15:45:45.946376,176.6062355258461,25.419299023667733,49.359708237140815,1,58.21923566579814,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.946376,257.55331993428786,45.14334096646622,49.2042422796682,1,41.051551263482025,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.946376,259.8276712632676,37.840824496281854,50.8081749232994,0,77.29976293868548,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.946376,233.19280392759228,12.371351389098216,49.14496429701866,0,35.24964114242063,Normal,No Action Needed
2025-02-15 15:45:45.946376,219.67522192947564,27.82125677110869,50.53638849988817,1,75.37398322871798,Normal,No Action Needed
2025-02-15 15:45:45.946376,238.73100661247645,21.195494644495728,50.40849167556158,1,64.92760568998261,Normal,No Action Needed
2025-02-15 15:45:45.946376,171.7097450901073,37.035248069559906,50.987913763387674,1,56.4570897437221,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.946376,248.35284409996285,47.04975363863336,49.0596894767459,0,46.80036677399908,Normal,No Action Needed
2025-02-15 15:45:45.946376,180.59055379109176,30.93458583961272,49.078836045570874,0,68.07051497765892,Normal,No Action Needed
2025-02-15 15:45:45.946376,189.28387199531036,5.542675351703483,49.90254097755008,1,31.163895901250335,Normal,No Action Needed
2025-02-15 15:45:45.946376,235.15148982522982,17.533974188096867,50.504435544865096,1,75.90560523052801,Normal,No Action Needed
2025-02-15 15:45:45.946376,245.88745581610905,33.57988072080905,49.2416178127807,1,34.88471750466904,Normal,No Action Needed
2025-02-15 15:45:45.946376,188.3736560763383,15.151815621643774,50.33160864733388,0,59.01334421903415,Normal,No Action Needed
2025-02-15 15:45:45.947715,246.48130093593963,24.757392579998985,49.41791070187627,1,66.13360843531672,Normal,No Action Needed
2025-02-15 15:45:45.947715,172.85264327550473,34.738776718055234,50.77000103010428,0,57.46072101099437,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.947715,178.75249476920254,28.274523056503405,49.48310022938538,1,75.86751031726743,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.947715,219.26610853245288,8.58700633084375,49.83750094993831,1,77.20522266595817,Normal,No Action Needed
2025-02-15 15:45:45.947715,226.29919590168157,13.092445995525868,49.12692096471997,0,77.83057264069211,Normal,No Action Needed
2025-02-15 15:45:45.947715,214.655195697806,33.95321911780378,49.30683047130658,0,53.912977111456684,Normal,No Action Needed
2025-02-15 15:45:45.947715,257.3556913408918,25.486427739444323,50.78503853774738,0,79.15912658477308,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.947715,255.03354748158233,42.708601089288706,49.050482076475234,1,42.94897584522549,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.947715,221.3033227149036,56.299272640256724,49.03878007448663,1,76.58235231139538,Short Circuit,Open Breaker
2025-02-15 15:45:45.947715,227.79938331360535,47.95133753099866,50.75778443315124,0,61.944166160259186,Normal,No Action Needed
2025-02-15 15:45:45.947715,216.88870807773057,42.231273064955616,50.181449007370496,0,45.42136618574357,Normal,No Action Needed
2025-02-15 15:45:45.947715,226.00863968088927,24.650361544028872,50.40216608637045,1,61.99363038038367,Normal,No Action Needed
2025-02-15 15:45:45.949093,194.05835226776293,39.73062272839966,50.5319804096914,0,64.1525616741377,Normal,No Action Needed
2025-02-15 15:45:45.949093,239.75164570681585,1.683706090052448,50.60236497468716,1,38.01166452188596,Normal,No Action Needed
2025-02-15 15:45:45.949093,173.94525712769487,4.377845805114604,49.10880286864949,1,68.44303015403875,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.949093,212.7074514047506,29.61758361061431,50.26340145536843,0,67.58485053255896,Normal,No Action Needed
2025-02-15 15:45:45.949093,259.2752570268797,30.25241004586428,50.29989102471581,1,61.281921005781506,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.949093,184.90564047862222,54.60749702920699,49.0944170823167,0,79.40649763607948,Short Circuit,Open Breaker
2025-02-15 15:45:45.949093,214.58941816113727,15.653777060767226,49.17838709892862,1,37.30700780407085,Normal,No Action Needed
2025-02-15 15:45:45.949093,197.5147974546743,29.58822845931001,50.95443243778881,0,77.26616157246687,Normal,No Action Needed
2025-02-15 15:45:45.949093,199.21971113533257,16.9523312665618,50.58437802330977,0,50.122834960249506,Normal,No Action Needed
2025-02-15 15:45:45.949093,203.34967021909182,59.10983190048408,49.287308071921714,1,72.29939462527955,Short Circuit,Open Breaker
2025-02-15 15:45:45.949093,171.4572259436016,35.67136096304323,50.940577052281206,1,31.25762808978081,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.949093,218.5872634064329,18.103723015474642,49.33028406601883,1,62.523649730729026,Normal,No Action Needed
2025-02-15 15:45:45.950100,231.00548133172845,9.877596302746065,50.618367791991474,1,32.37024290273137,Normal,No Action Needed
2025-02-15 15:45:45.950100,222.03035099120578,20.026009003230055,50.732152489884335,0,59.99402379756228,Normal,No Action Needed
2025-02-15 15:45:45.950100,224.09950172801112,53.11676149069715,50.72120683488211,1,45.23582386536274,Short Circuit,Open Breaker
2025-02-15 15:45:45.950100,187.8079873486899,23.15820354890356,49.58477858408693,1,44.24772988618707,Normal,No Action Needed
2025-02-15 15:45:45.950100,196.25159658701182,54.821624115351725,49.20594549405229,0,38.06994185304846,Short Circuit,Open Breaker
2025-02-15 15:45:45.950100,212.38164695674732,9.921577055986429,49.46466354125806,0,33.903228906815784,Normal,No Action Needed
2025-02-15 15:45:45.950100,210.56019308020194,27.201916440693548,50.98070722413302,0,43.57300440470159,Normal,No Action Needed
2025-02-15 15:45:45.950100,191.15733774763513,24.062662101366662,49.047826858318885,1,62.7485160638816,Normal,No Action Needed
2025-02-15 15:45:45.950100,181.20078301084743,16.22322546752627,49.24948111619346,0,31.486625597768604,Normal,No Action Needed
2025-02-15 15:45:45.950100,236.76918882329363,54.029038363248354,50.2703120023214,0,48.526763794673855,Short Circuit,Open Breaker
2025-02-15 15:45:45.950100,194.03729928373065,0.14958252007876371,50.47415152564441,0,35.39622640065126,Normal,No Action Needed
2025-02-15 15:45:45.950100,249.17127233695535,15.830476712999477,49.89282935282586,1,52.678857928721456,Normal,No Action Needed
2025-02-15 15:45:45.950100,218.71674737246425,39.08533725053045,50.75393043173346,1,61.314657117800934,Normal,No Action Needed
2025-02-15 15:45:45.950100,240.80722393095027,49.34630656594209,50.84811357829329,1,58.81276924285776,Normal,No Action Needed
2025-02-15 15:45:45.950100,247.5932149958202,55.05228802854098,50.34426992314498,0,62.8881277374416,Short Circuit,Open Breaker
2025-02-15 15:45:45.951354,219.75865500419764,12.734087015594739,50.92176204487867,0,78.05082654307384,Normal,No Action Needed
2025-02-15 15:45:45.951354,177.23211691021206,40.62234271978349,49.43546891831713,0,66.3809343911989,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.951354,198.48403881964424,17.1110521504736,50.152298489742606,1,34.86115660941146,Normal,No Action Needed
2025-02-15 15:45:45.951354,185.44415939150153,43.6289189206801,50.184460943494635,0,75.14112367014633,Normal,No Action Needed
2025-02-15 15:45:45.951354,224.57467336177754,54.601117706751545,50.924542486973685,0,30.828465668719787,Short Circuit,Open Breaker
2025-02-15 15:45:45.951354,248.69604322261372,51.50345474316815,50.409396134265805,0,31.71825867764524,Short Circuit,Open Breaker
2025-02-15 15:45:45.951354,239.50439095411352,56.125829827270536,49.40794602580901,1,67.47405962121599,Short Circuit,Open Breaker
2025-02-15 15:45:45.951354,226.59927210363685,11.249241601876,49.334768576832424,1,58.666874558989434,Normal,No Action Needed
2025-02-15 15:45:45.951354,219.71902544723798,4.162122375359081,49.598407273340214,0,32.175210104182405,Normal,No Action Needed
2025-02-15 15:45:45.951354,198.12236240922584,35.54559935225504,50.008350658453026,1,79.25218419232107,Normal,No Action Needed
2025-02-15 15:45:45.951354,181.13702672279186,4.816432849803636,50.26921212922749,0,62.5988591982619,Normal,No Action Needed
2025-02-15 15:45:45.951354,246.13126760492037,59.74093833395923,49.94202283269229,1,32.89019724438603,Short Circuit,Open Breaker
2025-02-15 15:45:45.951354,174.6594837924351,15.941461708533902,49.07302409662981,1,40.447174276560986,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.951354,254.671052165093,29.993068545257685,49.62354585948669,1,78.05429743207478,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.951354,234.26715904390522,20.739803278360682,49.84411214436303,1,55.622636799806976,Normal,No Action Needed
2025-02-15 15:45:45.951354,225.19195492881653,0.48393599390403663,49.71162794133093,1,59.140410755786576,Normal,No Action Needed
2025-02-15 15:45:45.951354,203.91279527862196,38.91172251956268,50.453226091422344,1,57.057618614498104,Normal,No Action Needed
2025-02-15 15:45:45.951354,250.79211288721444,15.229312494318243,49.1092408515305,1,63.87163768926376,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.952805,218.39222362891388,14.876971285201295,49.59637599808941,0,38.19221366452514,Normal,No Action Needed
2025-02-15 15:45:45.952805,208.24677540632774,31.77405975968298,50.728010111847574,1,63.61761552211144,Normal,No Action Needed
2025-02-15 15:45:45.952805,229.37704250761334,14.889552886259434,49.62569062846496,0,53.84165941876388,Normal,No Action Needed
2025-02-15 15:45:45.952805,185.66067808453158,36.091513261285414,50.78113223502472,0,57.810142157634104,Normal,No Action Needed
2025-02-15 15:45:45.952805,245.6131191103124,25.813670248820433,50.477583524808814,0,49.131483646787196,Normal,No Action Needed
2025-02-15 15:45:45.952805,253.30527187502207,19.233780730690537,50.62153105309045,1,68.22978588330375,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.952805,203.2998862065449,25.28993667890102,49.58900529351488,0,39.478748995102336,Normal,No Action Needed
2025-02-15 15:45:45.952805,171.75816491347138,25.789992299008073,50.43865533805317,0,45.65911261252375,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.952805,244.6745977545927,7.232578160515466,49.33529647250457,0,35.068463379571185,Normal,No Action Needed
2025-02-15 15:45:45.952805,245.22026233508765,16.976704677500226,49.133116392139414,0,56.61330500930279,Normal,No Action Needed
2025-02-15 15:45:45.952805,213.42302609436823,58.43085725877382,49.87802908025925,0,45.14328038068564,Short Circuit,Open Breaker
2025-02-15 15:45:45.952805,204.3031734043993,40.35954915619165,49.92345532428417,0,70.38233998345605,Normal,No Action Needed
2025-02-15 15:45:45.952805,245.79248090453814,35.30196610776639,50.02052799105609,1,61.03712044829889,Normal,No Action Needed
2025-02-15 15:45:45.952805,175.5523096809194,35.25660461687151,49.59497455536833,0,50.133927871903055,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.953868,228.15595773139313,13.379026102519818,50.40825836080994,1,47.586303726238725,Normal,No Action Needed
2025-02-15 15:45:45.953868,182.38670155034583,11.947857438728375,50.648886974148404,0,45.97404187794581,Normal,No Action Needed
2025-02-15 15:45:45.953868,243.94695987061843,6.189684778126015,49.80427962823163,0,56.39413658736785,Normal,No Action Needed
2025-02-15 15:45:45.953868,172.79369067162173,45.19776832031433,49.23294751910823,1,36.23505556955216,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.953868,225.39974412754626,58.29590031065191,49.52059436251768,0,72.26648763349203,Short Circuit,Open Breaker
2025-02-15 15:45:45.953868,216.11749715755565,37.46414049819558,49.79069604102372,1,46.58880361621848,Normal,No Action Needed
2025-02-15 15:45:45.953868,246.60764139364824,23.471743792840424,49.35064396618003,0,62.19240539153596,Normal,No Action Needed
2025-02-15 15:45:45.953868,243.94980361402816,49.93580375062601,50.72025708969419,0,38.51756582508088,Normal,No Action Needed
2025-02-15 15:45:45.953868,181.43481492195266,4.501281556222914,50.240945914489785,0,78.12000934264427,Normal,No Action Needed
2025-02-15 15:45:45.953868,184.8830192799934,51.90881370704833,50.76825831784779,0,43.53518748132089,Short Circuit,Open Breaker
2025-02-15 15:45:45.953868,240.85313912208773,22.897813158280485,49.23962265199865,0,76.30097150523179,Normal,No Action Needed
2025-02-15 15:45:45.953868,173.95019998625517,24.223732282633776,50.59644337027725,1,56.59467135755802,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.955174,201.22424241381069,15.554283788058353,50.97938937264232,0,45.39194288082882,Normal,No Action Needed
2025-02-15 15:45:45.955174,239.15465986214522,41.90654996959783,49.75305342828493,0,49.313943418790345,Normal,No Action Needed
2025-02-15 15:45:45.955174,231.86872526538392,17.792642952871315,50.886463729095546,0,69.09044901283625,Normal,No Action Needed
2025-02-15 15:45:45.955174,251.1153646091137,30.2592721338223,49.49638337499335,0,41.1668735555174,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.955174,207.13777332797125,18.649055486309077,49.7079835999113,0,61.8643037777754,Normal,No Action Needed
2025-02-15 15:45:45.955174,245.22964377991843,4.529756734894708,50.30521128593222,1,79.11425732291295,Normal,No Action Needed
2025-02-15 15:45:45.955174,204.1434336525,21.39881992017114,49.35482301602604,0,31.643719270480027,Normal,No Action Needed
2025-02-15 15:45:45.955174,202.8277026852499,53.78295839943263,50.30943373820397,0,46.0353719316369,Short Circuit,Open Breaker
2025-02-15 15:45:45.955174,257.7639003781614,36.59061343270172,49.34845182295861,1,68.10839667111873,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.955174,172.89453635867778,39.35639349194455,50.890255435122576,1,41.58086734943796,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.955174,257.64871080028234,44.676489704295854,50.90979116635059,0,79.51104794182928,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.955174,252.09732082953602,30.9034411586614,49.39980665096148,0,36.61331725494495,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.955174,196.0447235712849,26.13275572435445,49.833734930577656,0,67.49657469384522,Normal,No Action Needed
2025-02-15 15:45:45.955174,184.42135883803218,9.167125805485458,49.396099852803175,1,79.32730075447438,Normal,No Action Needed
2025-02-15 15:45:45.956417,202.05019102132735,12.002299357796415,50.71436540386875,0,63.64844043349786,Normal,No Action Needed
2025-02-15 15:45:45.956417,183.05818052393104,58.098081467871744,50.10267401300442,0,63.64868130039383,Short Circuit,Open Breaker
2025-02-15 15:45:45.956417,233.3604172013413,32.38690916452812,50.89449508752776,1,40.6376806228041,Normal,No Action Needed
2025-02-15 15:45:45.956417,210.23045123055164,45.81201513780984,49.625422358107464,1,40.58253190730771,Normal,No Action Needed
2025-02-15 15:45:45.956417,202.4058015580861,46.144131732305475,49.4971413413587,1,73.1831762618961,Normal,No Action Needed
2025-02-15 15:45:45.956417,219.07686580647533,43.94656591545752,49.36337804088358,1,49.97374157563157,Normal,No Action Needed
2025-02-15 15:45:45.956417,216.62049493030736,41.46713772887265,50.02757403829254,1,76.0598838058971,Normal,No Action Needed
2025-02-15 15:45:45.956417,170.46147867372093,52.75913282858657,49.176081311236764,0,34.636157328190365,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.956417,206.48822323039826,50.34047807667001,49.17227654537464,0,39.864384305051374,Short Circuit,Open Breaker
2025-02-15 15:45:45.956417,176.17575447227205,5.438015778802285,49.68593164579226,1,52.71309226270216,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.956417,219.44855049825114,11.995883654099943,49.28089862460152,0,76.22730067754063,Normal,No Action Needed
2025-02-15 15:45:45.956417,172.66085936946536,59.002587774662246,49.71662278792505,1,62.009183036411606,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.957629,194.71357347169936,57.0488643300541,49.972156615914535,0,73.07430610736668,Short Circuit,Open Breaker
2025-02-15 15:45:45.957629,190.84123523898577,8.680711418449327,50.15589601090259,0,37.62057587682897,Normal,No Action Needed
2025-02-15 15:45:45.957629,171.4858581059751,30.126533925552497,50.69017527447804,0,46.26345212715577,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.957629,203.12664927280593,44.85146123097789,50.77967573284149,1,60.606652395966634,Normal,No Action Needed
2025-02-15 15:45:45.957629,215.49927478337935,38.948273145577524,49.30419213292809,1,31.356664524871,Normal,No Action Needed
2025-02-15 15:45:45.957629,179.54345493794935,25.91986747599249,49.32779472164931,1,44.45106048624072,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.957629,245.465813752391,8.56296890131337,49.637366451009385,1,69.91656958510399,Normal,No Action Needed
2025-02-15 15:45:45.957629,191.6129779482475,7.862647045464827,49.52188234456897,0,37.15066064275123,Normal,No Action Needed
2025-02-15 15:45:45.957629,189.03458510455653,57.35056702805654,50.37628528863458,1,31.262320256654707,Short Circuit,Open Breaker
2025-02-15 15:45:45.957629,221.80469725894883,17.4676136425798,50.98554799879431,1,70.9730916701462,Normal,No Action Needed
2025-02-15 15:45:45.957629,249.9013768028547,4.150930185949521,49.42862986978662,0,33.85046096205045,Normal,No Action Needed
2025-02-15 15:45:45.957629,204.03583226017793,14.503807526098617,50.496154856585356,0,69.49943369208862,Normal,No Action Needed
2025-02-15 15:45:45.957629,256.21274016270166,32.98885802923864,49.36825763790963,1,52.360435964155435,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.957629,179.55403377418665,50.36447950206964,49.06083708336853,0,34.13148736075554,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.957629,192.0298751170066,48.864475248708615,50.8351670964942,1,48.324826950346065,Normal,No Action Needed
2025-02-15 15:45:45.957629,196.0093851496269,56.94540103326107,50.9725524992873,1,66.4174256271472,Short Circuit,Open Breaker
2025-02-15 15:45:45.959038,209.78077807521083,22.625888785433343,50.74286577635862,1,50.77086704395162,Normal,No Action Needed
2025-02-15 15:45:45.959038,199.67184079433787,23.43462414213396,49.74718676304867,1,52.91430942083124,Normal,No Action Needed
2025-02-15 15:45:45.959038,234.8319573120986,36.035540205096076,50.69217696923219,0,59.46131418069132,Normal,No Action Needed
2025-02-15 15:45:45.959038,218.56194941270272,39.45954819267298,50.83765307730213,0,63.22878630366457,Normal,No Action Needed
2025-02-15 15:45:45.959038,248.07561299503445,21.993520616643618,49.18090998786226,0,57.32636342706594,Normal,No Action Needed
2025-02-15 15:45:45.959038,232.8278225680489,42.95002891054317,50.30006562744776,1,46.784277606723094,Normal,No Action Needed
2025-02-15 15:45:45.959038,188.8451383189747,23.250843283993138,49.13864727902971,1,60.74354383687296,Normal,No Action Needed
2025-02-15 15:45:45.959038,232.90577188345804,48.67328664979892,50.44991866743652,0,42.84053895721799,Normal,No Action Needed
2025-02-15 15:45:45.959038,251.24101800214396,32.20142212872353,49.334692609867105,0,46.34792364518353,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.959038,240.61638599123341,57.20567628416374,50.65831560359037,0,38.82914359521273,Short Circuit,Open Breaker
2025-02-15 15:45:45.959038,204.25686151396536,3.660055915995737,49.945706799617334,1,56.47674644254354,Normal,No Action Needed
2025-02-15 15:45:45.959038,230.14265784010934,47.775817838796186,50.86137447822151,0,74.0341828108074,Normal,No Action Needed
2025-02-15 15:45:45.959038,252.47925205623284,24.887200035298214,49.764966764862976,0,46.794923931881684,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.959038,178.06464724411137,3.601455790361696,49.54194784987479,1,39.76956655069131,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.959038,229.45741127865566,30.07852886082519,50.87218047387,0,76.31731933163974,Normal,No Action Needed
2025-02-15 15:45:45.959038,215.96028135700635,37.35786520787155,49.075421421248144,1,78.2569692687625,Normal,No Action Needed
2025-02-15 15:45:45.959038,241.11985477907444,20.567498851973667,50.371176808611274,0,79.58395703109261,Normal,No Action Needed
2025-02-15 15:45:45.959038,245.10479208773467,7.981788732307553,49.059481465576894,1,32.28435135487661,Normal,No Action Needed
2025-02-15 15:45:45.959038,210.15430117979113,5.669015040077785,50.6052753214502,1,52.86210445836174,Normal,No Action Needed
2025-02-15 15:45:45.959038,171.85293194673622,58.60158822776438,50.90475979314233,0,60.61124211531454,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.960045,178.81693123159255,24.716373241929197,50.69830738772331,0,39.11325499195574,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.960045,203.28208732271585,59.64072628608693,49.64352196891709,0,75.30259119431467,Short Circuit,Open Breaker
2025-02-15 15:45:45.960045,231.92918163841927,5.608206925096679,49.4301290891565,0,30.2125404540692,Normal,No Action Needed
2025-02-15 15:45:45.960045,175.26110306008005,40.017951191379595,50.10216768535828,0,32.23686506518758,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.960045,201.92970371207093,30.017819995191733,50.080234859375764,0,78.10571525316332,Normal,No Action Needed
2025-02-15 15:45:45.960045,250.92620254384735,25.629625657637206,50.39859652711726,0,36.7773337278445,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.960045,214.49584585904265,14.571229883688785,49.21911885812716,1,67.87276953811677,Normal,No Action Needed
2025-02-15 15:45:45.960045,254.35457508468474,15.262207502168998,50.48195659215674,1,66.54560259030441,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.960045,210.91973132202392,46.67318718401578,50.20282453642473,1,67.42833216872853,Normal,No Action Needed
2025-02-15 15:45:45.960666,243.43954473292024,31.58822811930152,50.83164618235091,0,75.21487894639432,Normal,No Action Needed
2025-02-15 15:45:45.960666,198.15343930799514,53.1785684789143,49.589142936878496,1,56.85180877509393,Short Circuit,Open Breaker
2025-02-15 15:45:45.960666,186.41071002331427,59.533143451420706,50.41409704069084,0,37.380883907906714,Short Circuit,Open Breaker
2025-02-15 15:45:45.960666,186.55834750131407,49.38763774303075,50.04267663974497,0,50.51829207050062,Normal,No Action Needed
2025-02-15 15:45:45.960666,240.12454488085982,20.34420509735486,50.668562465709066,1,66.56563389053237,Normal,No Action Needed
