voltage,current,frequency,breaker_status,transformer_temp,fault_cluster,fault_type,predicted_fault
217.7939158785055,21.746331512229933,50.753978479919795,0,61.29788688672232,1,Normal,Normal
212.3649140771064,34.60780007977749,51.05255215329395,1,59.04622214512082,2,Short Circuit,Short Circuit
220.82618088798242,31.708868709211785,49.54921139489003,1,72.05131318192994,1,Short Circuit,Short Circuit
229.15434740823935,33.29652747411902,49.982551047992146,1,58.23419651026169,1,Short Circuit,Short Circuit
237.9132824374667,39.579112859997664,49.69803048612696,1,58.58250870577961,1,Short Circuit,Short Circuit
250.62263898385137,49.810364487987364,50.502718849231876,0,60.008619974483594,0,Over/Under Voltage,Over/Under Voltage
205.91845299729914,19.190585690593554,48.987700271580174,0,51.843002186460254,2,Normal,Normal
256.65028983267587,30.777646121134644,49.10983458141501,1,54.6573627433719,0,Over/Under Voltage,Over/Under Voltage
229.47904678844776,22.678497461836024,49.662506485609526,0,55.72208032209937,1,Normal,Normal
204.48737085350703,33.1276501573121,49.3901328769291,0,58.06710504671187,2,Over/Under Voltage,Over/Under Voltage
224.7835805643158,24.039829104333904,49.85536001623641,1,56.81862070592773,1,Normal,Normal
234.89088362567728,38.24225614098375,50.560014569674095,0,74.42074369931225,1,Short Circuit,Short Circuit
219.12771986245588,29.993436989874656,49.58205867581111,1,62.07004915765229,1,Normal,Normal
231.3401579289082,33.062446319737425,50.8432071302237,0,54.59422519706759,1,Short Circuit,Short Circuit
236.78177580449818,23.6313125521689,50.107714394682006,0,59.421246883479554,1,Normal,Normal
245.7177695765547,23.26030148547399,49.993049723686944,1,57.64194269887656,0,Normal,Normal
227.31045649657023,45.86513853766341,49.74504814649109,0,59.11803543395751,1,Short Circuit,Short Circuit
237.0399344442539,34.301956313657904,49.876182503615695,0,60.6162866377953,1,Short Circuit,Short Circuit
183.1308416662361,25.873335629901298,49.43978992462397,1,64.6054853345451,2,Over/Under Voltage,Over/Under Voltage
246.41127847738534,20.066527502705295,49.80402221478029,1,61.523568152029526,0,Normal,Normal
228.50699319270933,35.90107269884086,50.04802097602609,0,57.7996669664025,1,Short Circuit,Short Circuit
221.23712985887624,22.66456105157466,50.45893609410776,0,66.53099057739355,1,Normal,Normal
227.4629561435907,16.207273124575757,50.03484920521063,1,63.2984029880504,1,Normal,Normal
217.32308700106682,47.60969958237243,50.52352371836193,0,61.151252573306124,1,Short Circuit,Short Circuit
232.3723851576629,19.156225387336818,49.51654388094144,1,57.96895859979555,1,Normal,Normal
237.16410756730946,16.734102408801828,50.561292514891996,0,61.123093766109086,1,Normal,Normal
251.7853038774416,29.42923978821001,50.320127383643275,0,56.81936453479081,0,Over/Under Voltage,Over/Under Voltage
208.15531796436304,44.110599537828826,49.183703517676655,1,61.8878256958226,2,Short Circuit,Short Circuit
235.32004478069453,32.246482963109266,49.755686132958964,1,67.79763119249301,1,Short Circuit,Short Circuit
260.0244896823633,26.28651309727203,51.19656624703572,1,61.00268585307514,0,Over/Under Voltage,Over/Under Voltage
256.60490095321103,13.919154456268469,49.83087878521985,1,62.41288277431568,0,Over/Under Voltage,Over/Under Voltage
218.1177630131721,20.08338316564447,49.35765862123182,0,61.005855094128286,1,Normal,Normal
242.18658871496655,53.45939182555297,49.739030357306255,0,58.201621887253935,0,Short Circuit,Short Circuit
234.1894649105968,17.640175668321973,50.27968508638271,0,53.66823466590823,1,Normal,Normal
216.51589337021025,24.204979438534426,50.53910571819838,0,57.98447783097229,2,Normal,Normal
235.98141632823217,27.918307650156486,49.9622634510199,1,55.20281012765069,1,Normal,Normal
226.61753922246788,32.37691765040294,49.3731085876337,1,56.82102239408971,1,Short Circuit,Short Circuit
213.24562934299846,32.373579921405664,49.7779267146582,1,62.02176670184564,2,Short Circuit,Short Circuit
225.75577212674304,39.86635533509068,50.17595384053074,0,57.24972363421137,1,Short Circuit,Short Circuit
188.03593128952747,29.139569773860227,49.252584997362526,1,59.20413121615819,2,Over/Under Voltage,Over/Under Voltage
216.9521912087924,35.552565547698364,50.26211929134261,1,63.3677450777316,1,Short Circuit,Short Circuit
247.78141827130383,26.435740216504563,49.25880873354516,0,50.34016392298882,0,Normal,Normal
222.16070836655123,31.993227047405576,49.7183885167552,0,62.8093105929217,1,Short Circuit,Short Circuit
213.15619690101613,39.22439398291402,49.30454930025603,0,64.38013074858921,2,Short Circuit,Short Circuit
248.27037887737436,32.38395730185089,50.38718862851793,0,53.48748812842134,0,Short Circuit,Short Circuit
242.72587291178598,18.44310783257751,49.95284100176463,0,60.82712746507741,0,Normal,Normal
238.14292498288634,19.91358458479821,49.95822729390392,1,51.79362209745618,1,Normal,Normal
230.37005305062212,32.819060091323685,49.84571115350254,1,63.35907274776157,1,Short Circuit,Short Circuit
208.3306399183693,18.324587738294802,49.65343008852314,0,54.46338942807739,2,Normal,Normal
198.47665392615104,36.39241579901726,49.775232462975204,1,57.59192452472298,2,Over/Under Voltage,Over/Under Voltage
214.1276766359986,21.14542465949414,50.01878543240455,0,58.15571205964936,2,Normal,Normal
191.20999905664087,27.506845497667495,50.12177756259078,0,57.967752260356235,2,Over/Under Voltage,Over/Under Voltage
214.5273869636549,30.626482067226583,49.520208699413985,1,60.31710011187268,2,Short Circuit,Short Circuit
243.1319794631197,24.256225999094738,50.35240263664996,0,55.09599173038571,0,Normal,Normal
212.20284932854537,24.12841836273942,50.318251014810656,1,56.90582088722377,2,Normal,Normal
219.91500366748704,28.094362040479265,49.16783837574944,1,66.86565081300452,1,Normal,Normal
238.15969292468196,24.21335069331934,49.83164962193383,1,63.78513960299265,1,Normal,Normal
223.45772619178013,24.719894654306348,49.76345662281977,1,54.50821502694175,1,Normal,Normal
249.18484739410988,18.732547137193595,49.4393259875009,0,63.126610351914486,0,Normal,Normal
267.1455818670627,23.50689586185922,49.181065440936926,1,62.568114810129174,0,Over/Under Voltage,Over/Under Voltage
219.38565768970983,35.737615037720474,49.37769027677069,0,55.7459755847646,1,Short Circuit,Short Circuit
238.42693793813362,38.680090604954316,49.8631934486267,0,65.28757038205256,1,Short Circuit,Short Circuit
254.4053296059007,33.52328503282865,50.369458298269286,1,58.35129422016027,0,Over/Under Voltage,Over/Under Voltage
232.47183853559642,17.381503824205303,49.016731295788446,1,63.80822735771095,1,Normal,Normal
248.99021106095233,37.68328393338391,49.863009879025796,1,61.7141727341698,0,Short Circuit,Short Circuit
224.9643744126369,26.384144595556833,48.88998214386093,0,60.03640631153513,1,Normal,Normal
242.98058720142234,37.02173105397097,49.37149692668232,1,62.89278253100174,0,Short Circuit,Short Circuit
216.69403761193422,31.159260752250905,49.799738246765166,1,57.44349707565618,2,Short Circuit,Short Circuit
221.14817791905335,30.748863981074717,49.23277015470294,0,51.28102679559559,1,Short Circuit,Short Circuit
217.18542948299984,35.80345872432012,49.46654633613675,0,60.344170365483976,1,Short Circuit,Short Circuit
235.12669096871394,35.110607797741714,49.13073588191595,1,56.862108591352886,1,Short Circuit,Short Circuit
230.67988133152855,28.576489388502413,50.18623268471138,1,61.30443498552364,1,Normal,Normal
207.95753908185765,38.97190912586724,49.67017133707589,0,54.90269520145798,2,Short Circuit,Short Circuit
232.14091838765376,30.62753660682848,49.718134100059814,1,61.8427622471731,1,Short Circuit,Short Circuit
204.950659057791,22.500071300262984,48.967886051425296,0,62.34493252189575,2,Over/Under Voltage,Over/Under Voltage
235.17042226202187,22.30815609484194,50.53275697576598,0,56.01066940340431,1,Normal,Normal
257.91963549891744,44.81592355734162,49.05211577730972,0,59.09842817956864,0,Over/Under Voltage,Over/Under Voltage
227.72730728798808,16.5251486962294,50.40829308242639,0,57.48972838571728,1,Normal,Normal
209.2757230309363,22.896437859881033,50.70082166729197,0,64.55761710669073,2,Normal,Normal
199.30045264774145,34.28758215949982,49.80129680000705,0,65.57709353694413,2,Over/Under Voltage,Over/Under Voltage
266.9511854500768,30.667667467595777,49.817480557265334,0,54.03656801842225,0,Over/Under Voltage,Over/Under Voltage
211.9126456748384,32.40268773602095,49.056501755170956,1,67.18362130384503,2,Short Circuit,Short Circuit
223.9795287288169,23.255881394412956,49.748648700978336,0,56.381011050845316,1,Normal,Normal
241.98576253788798,7.689053595004161,50.227741920337195,1,58.4429408036544,0,Normal,Normal
224.1883960757032,27.879801841923186,49.79566092516108,1,67.22217469958667,1,Normal,Normal
226.38900974520206,51.588942087239424,49.42949175710033,0,64.43405592580572,1,Short Circuit,Short Circuit
237.551023265944,29.322119420054513,50.59767538085568,1,62.81231912131944,1,Normal,Normal
204.4794461488591,21.127443937337492,49.70941196949608,1,64.39821170871345,2,Over/Under Voltage,Over/Under Voltage
248.9742694449762,20.439395748488113,50.54445629874777,0,52.347537616023345,0,Normal,Normal
240.18617356087026,31.10707471164116,50.366683989768255,0,59.98493964678601,1,Short Circuit,Short Circuit
223.67673382234926,21.763140315990448,50.18156839156729,1,59.18938835624691,1,Normal,Normal
212.45398037678345,20.175689470176405,50.08640745970146,0,52.34207219768071,2,Normal,Normal
258.6966363951198,33.36767900815824,50.26940169934819,1,56.79242372614868,0,Over/Under Voltage,Over/Under Voltage
223.0278705362125,14.978844902551744,49.221745258911696,1,57.386040281464105,1,Normal,Normal
212.54136310412937,47.293317448191125,50.798115583533416,1,61.38945132265108,2,Short Circuit,Short Circuit
196.49431505166362,10.741808292452088,48.905759502491996,0,58.43955319633268,2,Over/Under Voltage,Over/Under Voltage
231.65598691677656,35.98930405692515,50.10056732979733,1,58.740477476815656,1,Short Circuit,Short Circuit
214.22816645391254,28.020760472568288,49.4515745680179,0,56.735424124278616,2,Normal,Normal
229.9309884882647,50.53926396128372,50.49772005623144,1,60.9413801805004,1,Short Circuit,Short Circuit
248.38137890062933,13.082856487816013,49.60920568607857,1,60.95192809299434,0,Normal,Normal
249.3322542242793,22.40644790574283,49.52823474458345,1,59.413834200470895,0,Normal,Normal
244.58039830739207,26.42246828086277,49.62205859634638,1,71.14769728869979,0,Normal,Normal
203.1553337438379,18.59316317216889,49.97928762729076,0,48.66527439375302,2,Over/Under Voltage,Over/Under Voltage
222.94739545683518,37.05984732318335,50.46320898168801,1,63.321659283327925,1,Short Circuit,Short Circuit
266.2715038730689,15.945583763797941,49.777925068839,0,56.92925620738657,0,Over/Under Voltage,Over/Under Voltage
232.61850923253053,22.409672647310277,49.73940403849217,0,53.289561535492794,1,Normal,Normal
228.39574041111248,31.849713299278747,50.946383498165105,0,62.887026210234914,1,Short Circuit,Short Circuit
229.6366578451943,36.46315421720189,50.73681138288352,0,53.233900360235715,1,Short Circuit,Short Circuit
224.88804650009158,29.064167307036268,49.73959460020867,0,67.16353666484157,1,Normal,Normal
238.61529785413887,24.381720114028944,49.77818896202957,1,64.13469085187934,1,Normal,Normal
235.85192771144418,27.00038780041647,50.142666969087415,1,56.14180139759176,1,Normal,Normal
259.70228508158596,14.326265270159062,49.2817304415301,1,67.6320439212097,0,Over/Under Voltage,Over/Under Voltage
217.286333626041,24.023295685313172,49.84462272117848,0,58.93261311831407,2,Normal,Normal
226.6224921952319,48.13690301589169,49.87456904085264,1,53.45091015319499,1,Short Circuit,Short Circuit
236.37197128648722,27.029156140800634,50.94644375202114,1,60.23629016297686,1,Normal,Normal
257.8097569749944,47.405672842871326,49.487688112338766,1,69.25176880183676,0,Over/Under Voltage,Over/Under Voltage
222.09102541748607,20.100522720543324,49.78317415099938,1,58.801455948055995,1,Normal,Normal
221.1304690403792,21.524189168213965,50.09908975921201,0,56.49409996066632,1,Normal,Normal
234.02707966369033,33.66788522182247,49.077932797390254,1,68.62409494943876,1,Short Circuit,Short Circuit
216.30730887393142,26.401280784642672,48.93082148550733,0,59.82716732990978,2,Normal,Normal
225.51812288823086,33.98232841684939,50.01172135938283,0,53.054151599333615,1,Short Circuit,Short Circuit
215.89830950435928,20.21353643058818,49.38664786713295,0,61.36250500626231,2,Normal,Normal
235.85291554836635,21.23829700707368,49.40543038984113,0,61.255280377489164,1,Normal,Normal
236.10586712003212,21.33419543292562,50.94192182086921,0,60.993187360257146,1,Normal,Normal
226.9056143970997,22.842492127124117,50.47806643789783,0,61.58706469150419,1,Normal,Normal
224.40978326469576,40.15373771831885,49.245005528169486,1,63.5974053465667,1,Short Circuit,Short Circuit
257.96430288171155,22.17207957428341,49.937275773015955,0,62.74468049295928,0,Over/Under Voltage,Over/Under Voltage
247.9869052434904,12.981360560594617,49.648664559840014,1,68.0942335530535,0,Normal,Normal
226.36782283504817,33.299031865159385,50.11185819486853,0,61.41379217816295,1,Short Circuit,Short Circuit
231.57083530778186,29.333733047497518,50.33148107449829,0,65.54312565280769,1,Normal,Normal
215.95289102324816,45.99513243164529,49.725850702004635,0,59.98896931759027,2,Short Circuit,Short Circuit
227.31910185595854,21.135385143998665,49.557557864988055,1,66.39225892141017,1,Normal,Normal
255.33223835945768,16.367003389679248,50.38862159846597,0,59.36901007929863,0,Over/Under Voltage,Over/Under Voltage
247.2555605387754,25.592770677780358,49.128045006457235,1,63.8908173847377,0,Normal,Normal
245.18802256330838,38.143837156834806,49.75903541960448,0,64.52760650604404,0,Short Circuit,Short Circuit
203.2304026332073,25.17896759182269,50.6605199409157,1,62.505026171309446,2,Over/Under Voltage,Over/Under Voltage
235.13567110855263,36.283353521685655,49.717243664904096,0,57.19007394133762,1,Short Circuit,Short Circuit
216.21708352229345,32.11845980669765,51.39953214853336,0,61.48077262196955,2,Short Circuit,Short Circuit
220.04860335759852,35.71173384007008,50.0692790188198,1,52.55750617110686,1,Short Circuit,Short Circuit
177.2414523016588,22.939302385985858,49.69492013643562,1,63.62565661523528,2,Over/Under Voltage,Over/Under Voltage
200.23085798724995,30.850685901752165,50.22885293108134,1,66.1818885039906,2,Over/Under Voltage,Over/Under Voltage
210.23601213427062,28.895801731517096,50.26340332384368,0,59.43051959996261,2,Normal,Normal
228.934095576893,34.48949045552145,49.88384262837922,0,53.459407446578254,1,Short Circuit,Short Circuit
230.66564360184833,32.213808412684116,50.60480707504236,1,57.93521581212669,1,Short Circuit,Short Circuit
221.7942704605909,35.31207169705225,49.907083020784796,1,59.3376881809616,1,Short Circuit,Short Circuit
238.78662208961006,29.21489527743573,49.540543869642384,1,56.88257843380826,1,Normal,Normal
243.11799625713624,23.766609762372006,49.97814092217359,1,75.74947889841114,0,Normal,Normal
270.72574924055164,15.899107211245155,50.1775731436932,0,61.12856831720816,0,Over/Under Voltage,Over/Under Voltage
251.53352570072946,30.184796117140724,49.77616185732286,1,60.596458976543275,0,Over/Under Voltage,Over/Under Voltage
196.56752913536428,23.203871087874145,49.927502207302595,0,54.82260779121533,2,Over/Under Voltage,Over/Under Voltage
230.56037018761793,39.307968759071144,50.48051042887725,0,57.19434420490482,1,Short Circuit,Short Circuit
250.53051358854495,37.74538992613485,50.07314271795199,1,64.50663619818737,0,Over/Under Voltage,Over/Under Voltage
229.5851495156144,41.69812788251611,49.21547748304133,0,57.25535907194014,1,Short Circuit,Short Circuit
241.44436394975799,37.41479091502077,49.576171264001616,0,59.32815470108842,0,Short Circuit,Short Circuit
189.70403717356183,33.619772541732765,50.73387783522464,0,55.490645853243485,2,Over/Under Voltage,Over/Under Voltage
218.89989381436422,20.156673783006283,49.46987525052698,1,61.28758207354543,1,Normal,Normal
217.73475036328895,27.04703189430763,49.65560630297402,0,58.78717429858966,1,Normal,Normal
223.54791102214068,18.862374290699407,49.35090779016247,0,48.374051052486635,1,Normal,Normal
252.72252292285123,8.982769417434167,49.9766835248165,0,55.14438574157576,0,Over/Under Voltage,Over/Under Voltage
258.8199891269662,33.7621520807311,50.042513611281606,0,52.60041074686579,0,Over/Under Voltage,Over/Under Voltage
201.70235479834597,31.113183301464225,49.97287088210241,0,58.14042589663112,2,Over/Under Voltage,Over/Under Voltage
244.2616555576099,34.74554045992981,49.360854796325704,0,65.05428000218592,0,Short Circuit,Short Circuit
233.25235390522204,22.964087527055256,49.87994125312151,1,65.66633443694708,1,Normal,Normal
246.77636728378076,20.748703909773685,50.972732818269044,0,63.32390160949127,0,Normal,Normal
217.35443302343438,39.03425265773447,49.98336038889014,1,52.06319839235807,1,Short Circuit,Short Circuit
211.78956164595496,26.786870427445542,50.329844476771285,1,59.944887532498186,2,Normal,Normal
230.7777630409477,49.82641754359959,50.803460155110635,1,63.232337047935374,1,Short Circuit,Short Circuit
220.3977700270528,47.9989560574528,50.42789829379655,0,58.814165031106725,1,Short Circuit,Short Circuit
237.58568887404365,33.982223181783,49.89196550325717,1,54.23531468601907,1,Short Circuit,Short Circuit
243.44665008408987,1.964396931939497,50.17820152694587,1,56.13725204024083,0,Normal,Normal
234.04890187323016,17.408096727272664,50.43277518714788,1,61.983066763706965,1,Normal,Normal
219.89732528463122,34.55114985732024,49.99915745728546,1,69.41782479846519,1,Short Circuit,Short Circuit
227.4986395668086,21.36945220428351,50.86479664177679,0,70.20016186492421,1,Normal,Normal
240.79679800435324,32.468492971201094,50.14188105561585,1,61.611990830541046,1,Short Circuit,Short Circuit
231.95226312859236,24.5074980184475,49.898400556431355,0,60.38683792805323,1,Normal,Normal
252.84841665548234,40.69034551955336,49.8952819517793,1,54.00685827344782,0,Over/Under Voltage,Over/Under Voltage
229.09173149761108,17.6703317973004,50.7324027020334,0,67.01272793583159,1,Normal,Normal
251.25504280908115,39.48764456001324,50.01304576061759,0,71.73749658570667,0,Over/Under Voltage,Over/Under Voltage
258.96183335449206,26.267972638882735,50.245581345050255,0,69.39025837415778,0,Over/Under Voltage,Over/Under Voltage
243.17848018044924,27.256659226353083,50.248604529795216,1,67.14777553712213,0,Normal,Normal
209.92282773928295,18.1622641170212,50.18193339777579,0,64.04208116580904,2,Normal,Normal
235.0002585168129,27.87945196227068,50.29405616591939,1,64.42091777718355,1,Normal,Normal
228.81451657511664,47.32314274109795,50.22725313897715,1,57.15346267893806,1,Short Circuit,Short Circuit
228.3430993628348,28.28914096989458,50.34001910604341,0,62.838556064185276,1,Normal,Normal
226.975285268779,27.79476212112084,49.521011282422286,1,56.79329969591217,1,Normal,Normal
239.43899046795224,41.23932833084982,49.950460713458135,1,52.22934000755219,1,Short Circuit,Short Circuit
264.9488144554598,21.577658404536503,48.84214620540921,1,63.20551288763794,0,Over/Under Voltage,Over/Under Voltage
223.0251987295964,24.693497552809795,49.91988914572256,0,55.659350684873075,1,Normal,Normal
223.08851953931517,23.521792729676168,50.84097405779102,0,54.67726663735781,1,Normal,Normal
220.57914211620167,5.918760630750334,50.117530794939604,0,56.366324396610224,1,Normal,Normal
249.77871354115723,32.47806929932306,49.76657964788194,1,52.31145614045221,0,Short Circuit,Short Circuit
197.90081854556985,19.384363715870236,50.03272427155443,1,55.39217047017168,2,Over/Under Voltage,Over/Under Voltage
249.46862165435076,14.438805438044218,49.79277835286789,0,55.85840693975713,0,Normal,Normal
268.67809318514304,20.376263850621946,50.336716043387156,0,63.042124264970255,0,Over/Under Voltage,Over/Under Voltage
267.68574039236887,36.58349738689331,50.25532914556929,0,58.34176532279218,0,Over/Under Voltage,Over/Under Voltage
237.61726267503056,55.66440778962686,49.416990615283886,1,56.579987192440946,1,Short Circuit,Short Circuit
189.0505380753974,20.615955157011697,50.636235099826116,1,66.6908056677338,2,Over/Under Voltage,Over/Under Voltage
254.08553942651616,36.076053083238804,50.465286834079244,1,57.6664982154184,0,Over/Under Voltage,Over/Under Voltage
240.64069864172734,24.615756021583945,49.83323273601611,1,54.46077956561408,1,Normal,Normal
239.38515162659928,36.10483129787227,49.173335009927364,0,55.8037137609511,1,Short Circuit,Short Circuit
222.44316769707606,26.554869397927707,49.69038057480942,1,61.56435721243669,1,Normal,Normal
177.22414952367092,23.234559576577787,49.37367062357503,0,64.68515539445312,2,Over/Under Voltage,Over/Under Voltage
247.96094073328288,-5.390975062946573,50.08207585363716,1,62.447247026822026,0,Normal,Normal
232.0308801442351,29.709948093525185,49.70809353578857,0,51.840977554672705,1,Normal,Normal
218.36368701245507,20.900434005461996,50.733618838496824,0,54.74308773292953,1,Normal,Normal
208.8608253673758,37.40077151114828,50.356515831613855,0,54.94763638803263,2,Short Circuit,Short Circuit
248.60454126305885,37.29268474018082,49.818877853266265,1,54.30478929153261,0,Short Circuit,Short Circuit
232.90344313784232,18.353278967391837,49.98533049076039,0,61.94103234061166,1,Normal,Normal
246.3844044922226,19.83201419318661,49.26681584064807,1,63.11782625918201,0,Normal,Normal
260.2811452565008,38.195081095779095,49.372111355948675,0,60.025232430060996,0,Over/Under Voltage,Over/Under Voltage
270.74430167729207,25.785354672103377,49.652778700589906,1,54.56383085532378,0,Over/Under Voltage,Over/Under Voltage
243.4347404577045,21.627604123840896,50.02593461177119,1,60.7154776627813,0,Normal,Normal
230.13139821097434,27.98642176693496,50.01057788282643,0,64.37292375408215,1,Normal,Normal
268.53997609054966,36.65111385932282,50.79490559128885,1,58.408714876998545,0,Over/Under Voltage,Over/Under Voltage
234.90504698404476,25.891247531763657,50.341733783719384,1,65.87053200373478,1,Normal,Normal
204.23024970325497,38.097398917719914,50.1720807528082,0,59.6266494894988,2,Over/Under Voltage,Over/Under Voltage
240.4159819388435,17.83326641916055,49.73804495143961,1,60.3108720250468,1,Normal,Normal
225.28834061301208,31.795029703786334,49.77635671429781,1,59.168266808256945,1,Short Circuit,Short Circuit
210.16635172862058,28.1175093273676,49.7478208774289,1,63.640396800881064,2,Normal,Normal
251.87948343833062,32.02869010656588,49.97406776082721,1,60.074044579998684,0,Over/Under Voltage,Over/Under Voltage
252.53451780528587,24.833561200009086,49.505325899849865,1,58.63986572519739,0,Over/Under Voltage,Over/Under Voltage
220.19485595633475,37.91683230316941,49.39852585526409,0,64.70147044684344,1,Short Circuit,Short Circuit
242.5982674433521,20.497973219901574,49.871567751919436,1,72.97541648669198,0,Normal,Normal
251.9047689101919,27.492364503197575,49.48622853565206,1,61.70756961201223,0,Over/Under Voltage,Over/Under Voltage
196.2347554560862,35.58958526489982,49.90130541796566,1,68.89132225093282,2,Over/Under Voltage,Over/Under Voltage
194.43177830568467,19.176171822321034,51.18933576091199,0,66.32553500104841,2,Over/Under Voltage,Over/Under Voltage
197.32774694775537,37.91276055029782,50.28982465079548,0,54.612039819869224,2,Over/Under Voltage,Over/Under Voltage
248.55745400455277,16.890502704607716,49.82766823410919,1,65.25370842103236,0,Normal,Normal
255.6012324935233,53.6905001561354,50.02822392170368,1,58.24496902394641,0,Over/Under Voltage,Over/Under Voltage
221.07895310532896,46.5462380545128,49.22538493330239,1,53.93241982715747,1,Short Circuit,Short Circuit
207.9052988793307,40.688609516899525,49.56878788639348,1,64.35991199581122,2,Short Circuit,Short Circuit
256.21298311707733,19.395904017835708,49.75134099716336,1,56.69603066124395,0,Over/Under Voltage,Over/Under Voltage
241.15187623104038,21.435658395983317,49.75959433881974,0,60.898596319789974,0,Normal,Normal
189.27529028541676,28.901195805226564,50.14463780195021,0,57.85122534415371,2,Over/Under Voltage,Over/Under Voltage
234.27156491876295,27.91943169401751,50.38026872147595,1,64.51314441940019,1,Normal,Normal
262.75942785290664,32.41561629356604,50.8179440026828,0,57.6394171489391,0,Over/Under Voltage,Over/Under Voltage
241.07311044049274,38.646787628462455,51.47627959198452,1,68.62696448207821,1,Short Circuit,Short Circuit
236.58832423007752,26.839120242665654,49.91011731283458,1,56.44292639068705,1,Normal,Normal
248.67907385457937,38.96921974843123,49.85054312187515,0,59.06971264808515,0,Short Circuit,Short Circuit
210.2883732593319,35.70482034347884,49.349099288694326,1,58.68412225974015,2,Short Circuit,Short Circuit
218.08931026101985,36.42703846279652,49.14949864277051,0,62.7643616324567,1,Short Circuit,Short Circuit
225.64706945268722,17.635744906529915,51.04152838452911,1,55.032534803758836,1,Normal,Normal
249.91159521140216,24.439457794274706,49.35390243769752,1,51.62890582835256,0,Normal,Normal
206.0071322367885,43.6656164149304,50.73470263807739,1,56.257073066352476,2,Short Circuit,Short Circuit
257.22411883843597,32.67603877399949,49.4126541414612,0,60.99593122181439,0,Over/Under Voltage,Over/Under Voltage
206.62096191122865,28.64080141940716,49.86023867448047,1,64.3292880142784,2,Normal,Normal
213.06724374316815,23.699652535979755,49.16806912870515,1,50.50905192062558,2,Normal,Normal
256.3879404129966,30.76224784633683,49.52180484373664,0,64.03938501006847,0,Over/Under Voltage,Over/Under Voltage
240.60012220317506,39.14102771361436,50.20355582075735,0,55.665733937667646,1,Short Circuit,Short Circuit
234.3738417367406,33.55430848349537,49.390269645011706,0,60.49088421893642,1,Short Circuit,Short Circuit
227.5691093768325,25.53054772950974,49.560754839206766,0,61.92821202105965,1,Normal,Normal
252.30348058933012,27.15770750539573,49.38316738222347,1,56.53636394678843,0,Over/Under Voltage,Over/Under Voltage
242.76846124008378,47.836776821330815,49.464927623408194,1,65.25118987686703,0,Short Circuit,Short Circuit
252.3717760798695,41.56316743968996,50.04365656787767,0,64.11546322388018,0,Over/Under Voltage,Over/Under Voltage
207.86029722976068,22.519558357020557,49.32998531697339,1,56.44119667605342,2,Normal,Normal
242.36951033035302,28.08068786000036,50.659862910107115,1,62.300968807455554,0,Normal,Normal
227.79688636625548,37.976723168274475,49.516542931528484,1,60.53242987384606,1,Short Circuit,Short Circuit
244.58537092019023,37.95489063633929,49.40737570751956,0,65.15241481173318,0,Short Circuit,Short Circuit
195.66323864831924,35.43913008746821,49.0502595985701,1,59.623247323244804,2,Over/Under Voltage,Over/Under Voltage
214.23210232662385,30.934885184267323,49.96536088517553,1,58.66842498888966,2,Short Circuit,Short Circuit
266.6503200853395,32.768619155584744,49.546765196276546,1,61.624107186469075,0,Over/Under Voltage,Over/Under Voltage
228.2573714523053,26.388250478760597,49.60536288583863,0,67.78670747303474,1,Normal,Normal
221.44308947657976,32.99967961867219,50.737901789807296,0,58.393499249573196,1,Short Circuit,Short Circuit
242.17807247182745,27.993005464989004,49.101399361902175,0,57.572411539188806,0,Normal,Normal
213.55367264950928,17.713229864414892,50.138004108705424,0,64.79914452679405,2,Normal,Normal
239.39147283141574,31.490319811880934,49.85558924470094,1,63.7049209535863,1,Short Circuit,Short Circuit
211.47906899452147,30.582700856571734,50.6172251228936,0,53.62152528091548,2,Short Circuit,Short Circuit
264.87105941517905,32.84938518664949,49.3034890867186,1,54.1281389924428,0,Over/Under Voltage,Over/Under Voltage
208.2053509392052,31.136610658924837,50.051092943849575,1,56.56595521999115,2,Short Circuit,Short Circuit
257.2761287672088,34.89608251097077,50.21705475595049,1,49.416763975460185,0,Over/Under Voltage,Over/Under Voltage
213.64193706594804,17.763249290058948,49.62913860280935,0,65.13898482758037,2,Normal,Normal
236.06291303397037,26.589653201260287,49.630373099027366,0,67.50724235206516,1,Normal,Normal
278.8987213850554,21.72462929558518,50.37916876359447,1,55.95288958089811,0,Over/Under Voltage,Over/Under Voltage
241.3725417727494,37.3799560292419,49.93009381702698,0,63.689705964031816,0,Short Circuit,Short Circuit
219.14222650483092,16.7550812246318,49.847417401096436,1,60.61464232494488,1,Normal,Normal
248.56371594005947,25.879042004665287,50.1753752594539,1,55.87313284439359,0,Normal,Normal
251.73019006824967,31.861043488589267,49.4012793456028,0,56.206544027409514,0,Over/Under Voltage,Over/Under Voltage
243.23551051301894,21.549955818209373,50.25177963877387,1,55.22472624473423,0,Normal,Normal
212.8232891238911,23.359260356962274,50.859359819301545,0,55.71283338296834,2,Normal,Normal
217.4774429818048,35.06172642214701,49.5328068925296,1,59.90301591181058,1,Short Circuit,Short Circuit
210.16987196307966,34.41277832111667,49.68582661069422,0,59.94114519967751,2,Short Circuit,Short Circuit
226.01376792147482,35.64073849881409,49.89669635510643,1,64.23785764622951,1,Short Circuit,Short Circuit
226.57324399643005,36.169721913216726,48.284139838590136,1,61.729743094612566,1,Short Circuit,Short Circuit
216.08480225056348,28.860531114497952,49.82327493088788,1,66.33301046021967,2,Normal,Normal
196.5541588067027,30.494177617927924,49.1687322949403,1,59.53971675654333,2,Over/Under Voltage,Over/Under Voltage
